argmat-clpb,EE-CO,A/3/massachusetts_nrta_2014-12-03.gml.20.apx,,,1801.09,0
argmat-clpb,EE-CO,A/3/massachusetts_srta_2014-11-13.gml.50.apx,,,1801.35,0
argmat-clpb,EE-CO,A/3/metro-bilbao_20110407_1059.gml.80.apx,,,1804.48,0
argmat-clpb,EE-CO,A/3/scc_1460_40_20_20.apx,,,1800.45,0
argmat-clpb,EE-CO,A/3/scc_5203_50_10_4.apx,,,1800.05,0
argmat-clpb,EE-CO,A/3/scc_5327_70_20_5.apx,,,0.00,0
argmat-clpb,EE-CO,A/3/scc_5789_30_10_1.apx,,,1800.88,0
argmat-clpb,EE-CO,A/3/scc_6068_50_5_3.apx,,,0.00,0
argmat-clpb,EE-CO,A/3/scc_6083_40_5_4.apx,,,1800.43,0
argmat-clpb,EE-CO,A/3/scc_6140_30_10_5.apx,,,1800.89,0
argmat-clpb,EE-CO,A/3/scc_647_60_15_6.apx,,,1801.17,0
argmat-clpb,EE-CO,A/3/scc_6542_60_5_4.apx,,,1800.95,0
argmat-clpb,EE-CO,A/3/scc_7123_70_5_5.apx,,,2.43,0
argmat-clpb,EE-CO,A/3/sembuster_1200.apx,,,1801.06,0
argmat-clpb,EE-CO,A/3/sembuster_600.apx,,,1801.52,0
argmat-clpb,EE-CO,A/3/sembuster_900.apx,,,1801.08,0
argmat-clpb,EE-CO,A/3/stb_340_455.apx,,,1801.57,0
argmat-clpb,EE-CO,A/3/stb_379_470.apx,,,1801.17,0
argmat-clpb,EE-CO,A/3/stb_388_75.apx,,,1801.05,0
argmat-clpb,EE-CO,A/3/stb_434_435.apx,,,1799.52,0
argmat-clpb,EE-CO,A/3/stb_437_87.apx,,,1801.37,0
argmat-clpb,EE-CO,A/3/stb_471_389.apx,,,1800.68,0
argmat-clpb,EE-CO,A/3/stb_474_78.apx,,,1801.44,0
argmat-clpb,EE-CO,A/3/stb_496_268.apx,,,1799.56,0
argmat-clpb,EE-CO,A/3/stb_499_147.apx,,,1800.91,0
argmat-clpb,EE-CO,A/3/stb_541_355.apx,,,1801.37,0
argmat-clpb,EE-CO,A/3/stb_596_207.apx,,,1801.30,0
argmat-clpb,EE-CO,A/3/yamhill-or-us.gml.20.apx,,,1800.63,0
argmat-clpb,EE-CO,A/3/afinput_exp_acyclic_depvary_step6_batch_yyy04.apx,,,0.00,0
argmat-clpb,EE-CO,A/4/BA_100_40_3.apx,,,1801.16,0
argmat-clpb,EE-CO,A/4/BA_100_50_1.apx,,,1800.23,0
